Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,Age Total,,,,Date,Day total,,,,Day Sum
13/3/2021,30-39,F,329,0,0,328,0,0,657,,,,19/11/2021,16649,16,4279,4294,9258765
13/3/2021,30-39,M,605,1,0,553,0,0,1159,,,,20/11/2021,17644,16,4295,4310,9276409
13/3/2021,40-49,F,808,0,0,503,0,0,1311,,,,21/11/2021,10743,16,4311,4326,9287152
13/3/2021,40-49,M,1073,0,0,692,0,0,1765,,,,22/11/2021,14454,16,4327,4342,9301606
13/3/2021,50-59,F,639,0,0,321,0,0,960,,,,23/11/2021,17093,16,4343,4358,9318699
13/3/2021,50-59,M,1253,0,0,623,0,0,1876,,,,24/11/2021,5514,16,4359,4374,9324213
13/3/2021,60-69,F,827,0,0,631,0,0,1458,,,,25/11/2021,21889,16,4375,4390,9346102
13/3/2021,60-69,M,1486,0,0,1050,0,0,2536,,,,26/11/2021,22235,16,4391,4406,9368337
13/3/2021,70-79,F,323,0,0,288,0,0,611,,,,27/11/2021,26672,16,4407,4422,9395009
13/3/2021,70-79,M,540,0,0,456,0,0,996,,,,28/11/2021,19677,16,4423,4438,9414686
13/3/2021,80 and above,F,97,0,0,90,0,0,187,,,,29/11/2021,21776,16,4439,4454,9436462
13/3/2021,80 and above,M,100,0,0,90,0,0,190,,,,30/11/2021,21277,16,4455,4470,9457739
14/3/2021,0-19,F,5,0,0,41,0,0,46,,,,1/12/2021,5935,16,4471,4486,9463674
14/3/2021,0-19,M,13,0,0,49,0,0,62,,,,2/12/2021,19284,16,4487,4502,9482958
14/3/2021,20-29,F,107,0,0,157,0,0,264,,,,3/12/2021,20514,16,4503,4518,9503472
14/3/2021,20-29,M,385,0,0,229,0,0,614,,,,4/12/2021,21880,16,4519,4534,9525352
14/3/2021,30-39,F,275,0,0,272,0,0,547,,,,5/12/2021,15249,16,4535,4550,9540601
14/3/2021,30-39,M,773,0,0,456,0,0,1229,,,,6/12/2021,16944,16,4551,4566,9557545
14/3/2021,40-49,F,684,0,0,368,0,0,1052,,,,7/12/2021,16198,16,4567,4582,9573743
14/3/2021,40-49,M,1418,0,0,591,0,0,2009,,,,8/12/2021,5730,16,4583,4598,9579473
14/3/2021,50-59,F,507,0,0,266,0,0,773,,,,9/12/2021,17765,16,4599,4614,9597238
14/3/2021,50-59,M,1292,0,0,636,0,0,1928,,,,10/12/2021,17894,16,4615,4630,9615132
14/3/2021,60-69,F,499,0,0,568,0,0,1067,,,,11/12/2021,19367,16,4631,4646,9634499
14/3/2021,60-69,M,1267,0,0,1217,0,0,2484,,,,12/12/2021,13359,16,4647,4662,9647858
14/3/2021,70-79,F,233,0,0,239,0,0,472,,,,13/12/2021,15908,16,4663,4678,9663766
14/3/2021,70-79,M,365,0,0,428,0,0,793,,,,14/12/2021,14536,16,4679,4694,9678302
14/3/2021,80 and above,F,53,0,0,77,0,0,130,,,,15/12/2021,5472,16,4695,4710,9683774
14/3/2021,80 and above,M,64,0,0,86,0,0,150,,,,16/12/2021,18230,16,4711,4726,9702004
15/3/2021,0-19,F,3,0,0,40,0,0,43,,,,17/12/2021,17341,16,4727,4742,9719345
15/3/2021,0-19,M,6,0,0,40,0,0,46,,,,18/12/2021,18581,16,4743,4758,9737926
15/3/2021,20-29,F,132,0,0,236,0,0,368,,,,19/12/2021,13771,16,4759,4774,9751697
15/3/2021,20-29,M,266,0,0,238,0,0,504,,,,20/12/2021,15119,16,4775,4790,9766816
15/3/2021,30-39,F,390,0,0,313,0,0,703,,,,21/12/2021,12498,16,4791,4806,9779314
15/3/2021,30-39,M,571,0,0,559,0,0,1130,,,,22/12/2021,5749,16,4807,4822,9785063
15/3/2021,40-49,F,918,0,0,375,0,0,1293,,,,23/12/2021,18634,16,4823,4838,9803697
15/3/2021,40-49,M,992,0,0,602,0,0,1594,,,,24/12/2021,15363,16,4839,4854,9819060
15/3/2021,50-59,F,715,0,0,297,0,0,1012,,,,25/12/2021,13114,16,4855,4870,9832174
15/3/2021,50-59,M,1276,0,0,600,0,0,1876,,,,26/12/2021,11875,16,4871,4886,9844049
15/3/2021,60-69,F,954,0,0,709,0,0,1663,,,,27/12/2021,11647,16,4887,4902,9855696
15/3/2021,60-69,M,1698,0,0,1489,0,0,3187,,,,28/12/2021,23050,16,4903,4918,9878746
15/3/2021,70-79,F,298,0,0,263,0,0,561,,,,29/12/2021,8232,16,4919,4934,9886978
15/3/2021,70-79,M,591,0,0,465,0,0,1056,,,,30/12/2021,20453,16,4935,4950,9907431
15/3/2021,80 and above,F,63,0,0,82,0,0,145,,,,31/12/2021,18204,16,4951,4966,9925635
15/3/2021,80 and above,M,93,0,0,89,0,0,182,,,,1/1/2022,18337,16,4967,4982,9943972
16/3/2021,0-19,F,10,0,0,42,0,0,52,,,,2/1/2022,21906,16,4983,4998,9965878
16/3/2021,0-19,M,7,0,0,58,0,0,65,,,,3/1/2022,38843,16,4999,5014,10004721
16/3/2021,20-29,F,131,0,0,330,0,0,461,,,,4/1/2022,39103,16,5015,5030,10043824
16/3/2021,20-29,M,228,0,0,530,0,0,758,,,,5/1/2022,38638,16,5031,5046,10082462
16/3/2021,30-39,F,615,0,0,819,0,0,1434,,,,6/1/2022,41533,16,5047,5062,10123995
16/3/2021,30-39,M,622,0,0,1550,0,0,2172,,,,7/1/2022,45130,16,5063,5078,10169125
16/3/2021,40-49,F,1297,0,0,1021,0,0,2318,,,,8/1/2022,36687,16,5079,5094,10205812
16/3/2021,40-49,M,1100,0,0,1851,0,0,2951,,,,9/1/2022,28090,16,5095,5110,10233902
16/3/2021,50-59,F,1164,0,0,801,0,0,1965,,,,10/1/2022,45152,16,5111,5126,10279054
16/3/2021,50-59,M,1596,0,0,1811,0,0,3407,,,,11/1/2022,43466,16,5127,5142,10322520
16/3/2021,60-69,F,891,0,0,1025,0,0,1916,,,,12/1/2022,40548,16,5143,5158,10363068
16/3/2021,60-69,M,1583,0,0,2048,0,0,3631,,,,13/1/2022,43300,16,5159,5174,10406368
16/3/2021,70-79,F,276,0,0,335,0,0,611,,,,14/1/2022,44690,16,5175,5190,10451058
16/3/2021,70-79,M,550,0,0,662,0,0,1212,,,,15/1/2022,35539,16,5191,5206,10486597
16/3/2021,80 and above,F,71,0,0,114,0,0,185,,,,16/1/2022,27223,16,5207,5222,10513820
16/3/2021,80 and above,M,87,0,0,102,0,0,189,,,,17/1/2022,40818,16,5223,5238,10554638
17/3/2021,0-19,F,12,0,0,45,0,0,57,,,,18/1/2022,38754,16,5239,5254,10593392
17/3/2021,0-19,M,9,0,0,67,0,0,76,,,,19/1/2022,37365,16,5255,5270,10630757
17/3/2021,20-29,F,214,0,0,299,0,0,513,,,,20/1/2022,39984,16,5271,5286,10670741
17/3/2021,20-29,M,245,0,0,482,0,0,727,,,,21/1/2022,48059,16,5287,5302,10718800
17/3/2021,30-39,F,1127,1,0,711,0,0,1839,,,,22/1/2022,39253,16,5303,5318,10758053
17/3/2021,30-39,M,1088,0,0,1161,0,0,2249,,,,23/1/2022,31978,16,5319,5334,10790031
17/3/2021,40-49,F,1828,0,0,922,0,0,2750,,,,24/1/2022,47762,16,5335,5350,10837793
17/3/2021,40-49,M,1665,0,0,1507,0,0,3172,,,,25/1/2022,46733,16,5351,5366,10884526
17/3/2021,50-59,F,1657,0,0,720,0,0,2377,,,,26/1/2022,47475,16,5367,5382,10932001
17/3/2021,50-59,M,2311,0,0,1477,0,0,3788,,,,27/1/2022,49438,16,5383,5398,10981439
17/3/2021,60-69,F,774,0,0,961,0,0,1735,,,,28/1/2022,52973,16,5399,5414,11034412
17/3/2021,60-69,M,1402,0,0,1827,0,0,3229,,,,29/1/2022,44413,16,5415,5430,11078825
17/3/2021,70-79,F,263,0,0,352,0,0,615,,,,30/1/2022,36335,16,5431,5446,11115160
17/3/2021,70-79,M,483,0,0,616,0,0,1099,,,,,,,,,
17/3/2021,80 and above,F,65,0,0,96,0,0,161,,,,,,,,,
17/3/2021,80 and above,M,104,0,0,109,0,0,213,,,,,,,,,
18/3/2021,0-19,F,13,0,0,29,0,0,42,,,,,,,,,
18/3/2021,0-19,M,10,0,0,51,0,0,61,,,,,,,,,
18/3/2021,20-29,F,203,0,0,320,0,0,523,,,,,,,,,
18/3/2021,20-29,M,263,0,0,446,0,0,709,,,,,,,,,
18/3/2021,30-39,F,1013,0,0,727,0,0,1740,,,,,,,,,
18/3/2021,30-39,M,863,0,0,1103,0,0,1966,,,,,,,,,
18/3/2021,40-49,F,1765,0,0,943,0,0,2708,,,,,,,,,
18/3/2021,40-49,M,1388,0,0,1397,0,0,2785,,,,,,,,,
18/3/2021,50-59,F,1469,0,0,651,0,0,2120,,,,,,,,,
18/3/2021,50-59,M,1964,0,0,1294,0,0,3258,,,,,,,,,
18/3/2021,60-69,F,777,0,0,1005,0,0,1782,,,,,,,,,
18/3/2021,60-69,M,1313,0,0,1734,0,0,3047,,,,,,,,,
18/3/2021,70-79,F,211,0,0,326,0,0,537,,,,,,,,,
18/3/2021,70-79,M,474,0,0,569,0,0,1043,,,,,,,,,
18/3/2021,80 and above,F,53,0,0,78,0,0,131,,,,,,,,,
18/3/2021,80 and above,M,70,0,0,105,0,0,175,,,,,,,,,
19/3/2021,0-19,F,11,0,0,165,0,0,176,,,,,,,,,
19/3/2021,0-19,M,9,0,0,184,0,0,193,,,,,,,,,
19/3/2021,20-29,F,208,0,0,412,0,0,620,,,,,,,,,
19/3/2021,20-29,M,250,0,0,465,0,0,715,,,,,,,,,
19/3/2021,30-39,F,1099,0,0,1567,0,0,2666,,,,,,,,,
19/3/2021,30-39,M,882,0,0,2122,0,0,3004,,,,,,,,,
19/3/2021,40-49,F,1732,0,0,1898,0,0,3630,,,,,,,,,
19/3/2021,40-49,M,1380,0,0,2533,0,0,3913,,,,,,,,,
19/3/2021,50-59,F,1510,0,0,1324,0,0,2834,,,,,,,,,
19/3/2021,50-59,M,1962,0,0,2091,0,0,4053,,,,,,,,,
19/3/2021,60-69,F,709,0,0,794,0,0,1503,,,,,,,,,
19/3/2021,60-69,M,1246,0,0,1314,0,0,2560,,,,,,,,,
19/3/2021,70-79,F,214,0,0,293,0,0,507,,,,,,,,,
19/3/2021,70-79,M,433,0,0,484,0,0,917,,,,,,,,,
19/3/2021,80 and above,F,60,0,0,81,0,0,141,,,,,,,,,
19/3/2021,80 and above,M,90,0,0,82,0,0,172,,,,,,,,,
20/3/2021,0-19,F,15,0,0,103,0,0,118,,,,,,,,,
20/3/2021,0-19,M,19,0,0,143,0,0,162,,,,,,,,,
20/3/2021,20-29,F,266,0,0,400,0,0,666,,,,,,,,,
20/3/2021,20-29,M,344,0,0,465,0,0,809,,,,,,,,,
20/3/2021,30-39,F,1095,0,0,1576,0,0,2671,,,,,,,,,
20/3/2021,30-39,M,1081,0,0,1972,0,0,3053,,,,,,,,,
20/3/2021,40-49,F,1642,0,0,1901,0,0,3543,,,,,,,,,
20/3/2021,40-49,M,1547,0,0,2265,0,0,3812,,,,,,,,,
20/3/2021,50-59,F,1302,0,0,1350,0,0,2652,,,,,,,,,
20/3/2021,50-59,M,1802,0,0,1918,0,0,3720,,,,,,,,,
20/3/2021,60-69,F,596,0,0,775,0,0,1371,,,,,,,,,
20/3/2021,60-69,M,910,0,0,1144,0,0,2054,,,,,,,,,
20/3/2021,70-79,F,230,0,0,357,0,0,587,,,,,,,,,
20/3/2021,70-79,M,346,0,0,476,0,0,822,,,,,,,,,
20/3/2021,80 and above,F,61,0,0,103,0,0,164,,,,,,,,,
20/3/2021,80 and above,M,69,0,0,95,0,0,164,,,,,,,,,
21/3/2021,0-19,F,6,0,0,116,0,0,122,,,,,,,,,
21/3/2021,0-19,M,14,0,0,132,0,0,146,,,,,,,,,
21/3/2021,20-29,F,149,0,0,374,0,0,523,,,,,,,,,
21/3/2021,20-29,M,384,0,0,438,0,0,822,,,,,,,,,
21/3/2021,30-39,F,702,0,0,1726,0,0,2428,,,,,,,,,
21/3/2021,30-39,M,994,0,0,2067,0,0,3061,,,,,,,,,
21/3/2021,40-49,F,1271,0,0,1816,0,0,3087,,,,,,,,,
21/3/2021,40-49,M,1483,0,0,2421,0,0,3904,,,,,,,,,
21/3/2021,50-59,F,826,0,0,1204,0,0,2030,,,,,,,,,
21/3/2021,50-59,M,1530,0,0,1979,0,0,3509,,,,,,,,,
21/3/2021,60-69,F,404,0,0,558,0,0,962,,,,,,,,,
21/3/2021,60-69,M,875,0,0,1098,0,0,1973,,,,,,,,,
21/3/2021,70-79,F,135,0,0,298,0,0,433,,,,,,,,,
21/3/2021,70-79,M,241,0,0,386,0,0,627,,,,,,,,,
21/3/2021,80 and above,F,27,0,0,56,0,0,83,,,,,,,,,
21/3/2021,80 and above,M,43,0,0,67,0,0,110,,,,,,,,,
22/3/2021,0-19,F,5,0,0,82,0,0,87,,,,,,,,,
22/3/2021,0-19,M,9,0,0,91,0,0,100,,,,,,,,,
22/3/2021,20-29,F,170,0,0,378,0,0,548,,,,,,,,,
22/3/2021,20-29,M,192,0,0,432,0,0,624,,,,,,,,,
22/3/2021,30-39,F,857,0,0,1734,0,0,2591,,,,,,,,,
22/3/2021,30-39,M,703,1,0,2006,1,0,2711,,,,,,,,,
22/3/2021,40-49,F,1522,0,0,1942,0,0,3464,,,,,,,,,
22/3/2021,40-49,M,1088,10,0,2256,0,0,3354,,,,,,,,,
22/3/2021,50-59,F,1247,1,0,1378,0,0,2626,,,,,,,,,
22/3/2021,50-59,M,1664,10,0,2101,0,0,3775,,,,,,,,,
22/3/2021,60-69,F,680,5,0,720,0,0,1405,,,,,,,,,
22/3/2021,60-69,M,1193,7,0,1211,0,0,2411,,,,,,,,,
22/3/2021,70-79,F,247,1,0,231,0,0,479,,,,,,,,,
22/3/2021,70-79,M,416,7,0,392,0,0,815,,,,,,,,,
22/3/2021,80 and above,F,49,0,0,57,0,0,106,,,,,,,,,
22/3/2021,80 and above,M,86,0,0,73,0,0,159,,,,,,,,,
23/3/2021,0-19,F,7,0,0,100,0,0,107,,,,,,,,,
23/3/2021,0-19,M,9,1,0,92,0,0,102,,,,,,,,,
23/3/2021,20-29,F,175,3,0,386,0,0,564,,,,,,,,,
23/3/2021,20-29,M,206,4,0,380,0,0,590,,,,,,,,,
23/3/2021,30-39,F,719,9,0,1739,0,0,2467,,,,,,,,,
23/3/2021,30-39,M,573,26,0,1883,0,0,2482,,,,,,,,,
23/3/2021,40-49,F,1370,18,0,1993,0,0,3381,,,,,,,,,
23/3/2021,40-49,M,957,51,0,2110,0,0,3118,,,,,,,,,
23/3/2021,50-59,F,1100,15,0,1382,0,0,2497,,,,,,,,,
23/3/2021,50-59,M,1429,66,0,1999,0,0,3494,,,,,,,,,
23/3/2021,60-69,F,658,43,0,686,0,0,1387,,,,,,,,,
23/3/2021,60-69,M,1180,107,0,1059,0,0,2346,,,,,,,,,
23/3/2021,70-79,F,171,20,0,186,0,0,377,,,,,,,,,
23/3/2021,70-79,M,380,21,0,325,0,0,726,,,,,,,,,
23/3/2021,80 and above,F,33,5,0,44,0,0,82,,,,,,,,,
23/3/2021,80 and above,M,51,6,0,56,0,0,113,,,,,,,,,
24/3/2021,0-19,F,3,0,0,1,0,0,4,,,,,,,,,
24/3/2021,0-19,M,7,0,0,3,0,0,10,,,,,,,,,
24/3/2021,20-29,F,166,0,0,19,0,0,185,,,,,,,,,
24/3/2021,20-29,M,230,0,0,18,0,0,248,,,,,,,,,
24/3/2021,30-39,F,749,0,0,157,0,0,906,,,,,,,,,
24/3/2021,30-39,M,543,2,0,163,0,0,708,,,,,,,,,
24/3/2021,40-49,F,1334,4,0,180,0,0,1518,,,,,,,,,
24/3/2021,40-49,M,982,7,0,211,0,0,1200,,,,,,,,,
24/3/2021,50-59,F,1019,7,0,85,0,0,1111,,,,,,,,,
24/3/2021,50-59,M,1310,4,0,118,0,0,1432,,,,,,,,,
24/3/2021,60-69,F,581,4,0,35,0,0,620,,,,,,,,,
24/3/2021,60-69,M,1080,2,0,55,0,0,1137,,,,,,,,,
24/3/2021,70-79,F,176,0,0,11,0,0,187,,,,,,,,,
24/3/2021,70-79,M,363,2,0,16,0,0,381,,,,,,,,,
24/3/2021,80 and above,F,47,0,0,4,0,0,51,,,,,,,,,
24/3/2021,80 and above,M,72,0,0,5,0,0,77,,,,,,,,,
25/3/2021,0-19,F,11,0,0,0,0,0,11,,,,,,,,,
25/3/2021,0-19,M,16,0,0,0,0,0,16,,,,,,,,,
25/3/2021,20-29,F,169,0,0,0,0,0,169,,,,,,,,,
25/3/2021,20-29,M,214,1,0,0,0,0,215,,,,,,,,,
25/3/2021,30-39,F,735,0,0,0,0,0,735,,,,,,,,,
25/3/2021,30-39,M,528,3,0,0,0,0,531,,,,,,,,,
25/3/2021,40-49,F,1324,3,0,0,0,0,1327,,,,,,,,,
25/3/2021,40-49,M,895,4,0,0,0,0,899,,,,,,,,,
25/3/2021,50-59,F,1001,3,0,0,0,0,1004,,,,,,,,,
25/3/2021,50-59,M,1258,7,0,0,0,0,1265,,,,,,,,,
25/3/2021,60-69,F,492,1,0,0,0,0,493,,,,,,,,,
25/3/2021,60-69,M,957,3,0,0,0,0,960,,,,,,,,,
25/3/2021,70-79,F,181,1,0,0,0,0,182,,,,,,,,,
25/3/2021,70-79,M,316,2,0,0,0,0,318,,,,,,,,,
25/3/2021,80 and above,F,41,0,0,0,0,0,41,,,,,,,,,
25/3/2021,80 and above,M,54,0,0,0,0,0,54,,,,,,,,,
26/3/2021,0-19,F,12,10,0,0,0,0,22,,,,,,,,,
26/3/2021,0-19,M,9,6,0,0,0,0,15,,,,,,,,,
26/3/2021,20-29,F,211,38,0,0,0,0,249,,,,,,,,,
26/3/2021,20-29,M,270,39,0,0,0,0,309,,,,,,,,,
26/3/2021,30-39,F,790,84,0,0,0,0,874,,,,,,,,,
26/3/2021,30-39,M,550,124,0,0,0,0,674,,,,,,,,,
26/3/2021,40-49,F,1354,260,0,0,0,0,1614,,,,,,,,,
26/3/2021,40-49,M,934,349,0,0,0,0,1283,,,,,,,,,
26/3/2021,50-59,F,1045,265,0,0,0,0,1310,,,,,,,,,
26/3/2021,50-59,M,1223,462,0,0,0,0,1685,,,,,,,,,
26/3/2021,60-69,F,567,813,0,0,0,0,1380,,,,,,,,,
26/3/2021,60-69,M,928,1756,0,0,0,0,2684,,,,,,,,,
26/3/2021,70-79,F,188,304,0,0,0,0,492,,,,,,,,,
26/3/2021,70-79,M,338,450,0,0,0,0,788,,,,,,,,,
26/3/2021,80 and above,F,41,123,0,0,0,0,164,,,,,,,,,
26/3/2021,80 and above,M,59,115,0,0,0,0,174,,,,,,,,,
27/3/2021,0-19,F,12,18,0,0,0,0,30,,,,,,,,,
27/3/2021,0-19,M,21,14,0,0,0,0,35,,,,,,,,,
27/3/2021,20-29,F,195,59,0,0,0,0,254,,,,,,,,,
27/3/2021,20-29,M,255,122,0,0,0,0,377,,,,,,,,,
27/3/2021,30-39,F,762,156,0,0,0,0,918,,,,,,,,,
27/3/2021,30-39,M,627,241,0,0,0,0,868,,,,,,,,,
27/3/2021,40-49,F,1202,418,0,0,0,0,1620,,,,,,,,,
27/3/2021,40-49,M,949,717,0,0,0,0,1666,,,,,,,,,
27/3/2021,50-59,F,960,377,0,0,0,0,1337,,,,,,,,,
27/3/2021,50-59,M,1215,817,0,0,0,0,2032,,,,,,,,,
27/3/2021,60-69,F,425,710,0,0,0,0,1135,,,,,,,,,
27/3/2021,60-69,M,643,1386,0,0,0,0,2029,,,,,,,,,
27/3/2021,70-79,F,143,418,0,0,0,0,561,,,,,,,,,
27/3/2021,70-79,M,232,539,0,0,0,0,771,,,,,,,,,
27/3/2021,80 and above,F,36,179,0,0,0,0,215,,,,,,,,,
27/3/2021,80 and above,M,55,137,0,0,0,0,192,,,,,,,,,
28/3/2021,0-19,F,5,7,0,0,0,0,12,,,,,,,,,
28/3/2021,0-19,M,11,13,0,0,0,0,24,,,,,,,,,
28/3/2021,20-29,F,129,43,0,0,0,0,172,,,,,,,,,
28/3/2021,20-29,M,315,95,0,0,0,0,410,,,,,,,,,
28/3/2021,30-39,F,569,140,0,0,0,0,709,,,,,,,,,
28/3/2021,30-39,M,681,286,0,0,0,0,967,,,,,,,,,
28/3/2021,40-49,F,988,388,0,0,0,0,1376,,,,,,,,,
28/3/2021,40-49,M,1052,829,0,0,0,0,1881,,,,,,,,,
28/3/2021,50-59,F,642,323,0,0,0,0,965,,,,,,,,,
28/3/2021,50-59,M,1177,896,0,0,0,0,2073,,,,,,,,,
28/3/2021,60-69,F,263,759,0,0,0,0,1022,,,,,,,,,
28/3/2021,60-69,M,547,1555,0,0,0,0,2102,,,,,,,,,
28/3/2021,70-79,F,74,404,0,0,0,0,478,,,,,,,,,
28/3/2021,70-79,M,138,520,0,0,0,0,658,,,,,,,,,
28/3/2021,80 and above,F,22,146,0,0,0,0,168,,,,,,,,,
28/3/2021,80 and above,M,22,135,0,0,0,0,157,,,,,,,,,
29/3/2021,0-19,F,13,5,0,0,0,0,18,,,,,,,,,
29/3/2021,0-19,M,8,7,0,0,0,0,15,,,,,,,,,
29/3/2021,20-29,F,142,31,0,0,0,0,173,,,,,,,,,
29/3/2021,20-29,M,199,57,0,0,0,0,256,,,,,,,,,
29/3/2021,30-39,F,690,84,0,0,0,0,774,,,,,,,,,
29/3/2021,30-39,M,480,194,0,0,0,0,674,,,,,,,,,
29/3/2021,40-49,F,1195,305,0,0,0,0,1500,,,,,,,,,
29/3/2021,40-49,M,747,613,0,0,0,0,1360,,,,,,,,,
29/3/2021,50-59,F,987,274,0,0,0,0,1261,,,,,,,,,
29/3/2021,50-59,M,1092,647,0,0,0,0,1739,,,,,,,,,
29/3/2021,60-69,F,292,870,0,0,0,0,1162,,,,,,,,,
29/3/2021,60-69,M,458,1927,0,0,0,0,2385,,,,,,,,,
29/3/2021,70-79,F,97,294,0,0,0,0,391,,,,,,,,,
29/3/2021,70-79,M,167,534,0,0,0,0,701,,,,,,,,,
29/3/2021,80 and above,F,16,106,0,0,0,0,122,,,,,,,,,
29/3/2021,80 and above,M,35,105,0,0,0,0,140,,,,,,,,,
30/3/2021,0-19,F,10,6,0,0,0,0,16,,,,,,,,,
30/3/2021,0-19,M,3,6,0,0,0,0,9,,,,,,,,,
30/3/2021,20-29,F,141,59,0,0,0,0,200,,,,,,,,,
30/3/2021,20-29,M,145,42,0,0,0,0,187,,,,,,,,,
30/3/2021,30-39,F,630,165,0,0,0,0,795,,,,,,,,,
30/3/2021,30-39,M,399,181,0,0,0,0,580,,,,,,,,,
30/3/2021,40-49,F,983,406,0,0,0,0,1389,,,,,,,,,
30/3/2021,40-49,M,564,566,0,0,0,0,1130,,,,,,,,,
30/3/2021,50-59,F,780,481,0,0,0,0,1261,,,,,,,,,
30/3/2021,50-59,M,848,733,0,0,0,0,1581,,,,,,,,,
30/3/2021,60-69,F,285,1825,0,0,0,0,2110,,,,,,,,,
30/3/2021,60-69,M,362,2849,0,0,0,0,3211,,,,,,,,,
30/3/2021,70-79,F,75,752,0,0,0,0,827,,,,,,,,,
30/3/2021,70-79,M,147,1149,0,0,0,0,1296,,,,,,,,,
30/3/2021,80 and above,F,13,268,0,0,0,0,281,,,,,,,,,
30/3/2021,80 and above,M,20,302,0,0,0,0,322,,,,,,,,,
31/3/2021,0-19,F,4,8,0,0,0,0,12,,,,,,,,,
31/3/2021,0-19,M,4,8,0,0,0,0,12,,,,,,,,,
31/3/2021,20-29,F,117,47,0,0,0,0,164,,,,,,,,,
31/3/2021,20-29,M,146,80,0,0,0,0,226,,,,,,,,,
31/3/2021,30-39,F,534,208,0,0,0,0,742,,,,,,,,,
31/3/2021,30-39,M,374,195,0,0,0,0,569,,,,,,,,,
31/3/2021,40-49,F,927,480,0,0,0,0,1407,,,,,,,,,
31/3/2021,40-49,M,563,556,0,0,0,0,1119,,,,,,,,,
31/3/2021,50-59,F,801,523,0,0,0,0,1324,,,,,,,,,
31/3/2021,50-59,M,819,786,0,0,0,0,1605,,,,,,,,,
31/3/2021,60-69,F,229,1685,0,0,0,0,1914,,,,,,,,,
31/3/2021,60-69,M,384,2521,0,0,0,0,2905,,,,,,,,,
31/3/2021,70-79,F,70,766,0,0,0,0,836,,,,,,,,,
31/3/2021,70-79,M,129,1186,0,0,0,0,1315,,,,,,,,,
31/3/2021,80 and above,F,19,283,0,0,0,0,302,,,,,,,,,
31/3/2021,80 and above,M,13,316,0,0,0,0,329,,,,,,,,,
1/4/2021,0-19,F,6,13,0,0,0,0,19,,,,,,,,,
1/4/2021,0-19,M,15,9,0,0,0,0,24,,,,,,,,,
1/4/2021,20-29,F,137,62,0,0,0,0,199,,,,,,,,,
1/4/2021,20-29,M,144,86,0,0,0,0,230,,,,,,,,,
1/4/2021,30-39,F,590,241,0,0,0,0,831,,,,,,,,,
1/4/2021,30-39,M,360,235,0,0,0,0,595,,,,,,,,,
1/4/2021,40-49,F,929,583,0,0,0,0,1512,,,,,,,,,
1/4/2021,40-49,M,560,588,0,0,0,0,1148,,,,,,,,,
1/4/2021,50-59,F,817,573,0,0,0,0,1390,,,,,,,,,
1/4/2021,50-59,M,836,773,0,0,0,0,1609,,,,,,,,,
1/4/2021,60-69,F,248,1837,0,0,0,0,2085,,,,,,,,,
1/4/2021,60-69,M,356,2525,0,0,0,0,2881,,,,,,,,,
1/4/2021,70-79,F,69,777,0,0,0,0,846,,,,,,,,,
1/4/2021,70-79,M,121,1206,0,0,0,0,1327,,,,,,,,,
1/4/2021,80 and above,F,13,241,0,0,0,0,254,,,,,,,,,
1/4/2021,80 and above,M,22,306,0,0,0,0,328,,,,,,,,,
2/4/2021,0-19,F,6,7,0,0,0,0,13,,,,,,,,,
2/4/2021,0-19,M,9,7,0,0,0,0,16,,,,,,,,,
2/4/2021,20-29,F,156,36,0,0,0,0,192,,,,,,,,,
2/4/2021,20-29,M,185,44,0,0,0,0,229,,,,,,,,,
2/4/2021,30-39,F,601,122,0,0,0,0,723,,,,,,,,,
2/4/2021,30-39,M,420,148,0,0,0,0,568,,,,,,,,,
2/4/2021,40-49,F,849,340,0,0,0,0,1189,,,,,,,,,
2/4/2021,40-49,M,656,398,0,0,0,0,1054,,,,,,,,,
2/4/2021,50-59,F,737,342,0,0,0,0,1079,,,,,,,,,
2/4/2021,50-59,M,891,482,0,0,0,0,1373,,,,,,,,,
2/4/2021,60-69,F,181,945,0,0,0,0,1126,,,,,,,,,
2/4/2021,60-69,M,288,1436,0,0,0,0,1724,,,,,,,,,
2/4/2021,70-79,F,57,422,0,0,0,0,479,,,,,,,,,
2/4/2021,70-79,M,78,706,0,0,0,0,784,,,,,,,,,
2/4/2021,80 and above,F,11,123,0,0,0,0,134,,,,,,,,,
2/4/2021,80 and above,M,18,160,0,0,0,0,178,,,,,,,,,
3/4/2021,0-19,F,6,11,0,0,0,0,17,,,,,,,,,
3/4/2021,0-19,M,9,14,0,0,0,0,23,,,,,,,,,
3/4/2021,20-29,F,105,70,0,0,0,0,175,,,,,,,,,
3/4/2021,20-29,M,146,112,0,0,0,0,258,,,,,,,,,
3/4/2021,30-39,F,447,222,0,0,0,0,669,,,,,,,,,
3/4/2021,30-39,M,351,269,0,0,0,0,620,,,,,,,,,
3/4/2021,40-49,F,595,666,0,0,0,0,1261,,,,,,,,,
3/4/2021,40-49,M,499,773,0,0,0,0,1272,,,,,,,,,
3/4/2021,50-59,F,502,486,0,0,0,0,988,,,,,,,,,
3/4/2021,50-59,M,582,876,0,0,0,0,1458,,,,,,,,,
3/4/2021,60-69,F,112,1354,0,0,0,0,1466,,,,,,,,,
3/4/2021,60-69,M,182,2084,0,0,0,0,2266,,,,,,,,,
